Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Total_Trans_Amt_per_Transaction,Spend_Efficiency
46,4,38,5,2,3,3331.0,1307,2024.0,0.617,3946,69,0.683,0.392,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,57.18840579710145,0.010603486924034868
32,1,19,3,2,1,1438.3,0,1438.3,0.686,4593,79,0.612,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,58.139240506329116,0.011599743150684932
55,2,39,3,2,3,2426.0,1589,837.0,0.87,5175,82,0.822,0.655,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,63.109756097560975,0.013570477458626592
59,2,54,3,2,2,2791.0,2396,395.0,0.889,2658,43,0.344,0.858,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,61.81395348837209,0.014152906330988523
49,2,43,5,2,2,18379.0,999,17380.0,0.466,4122,70,0.707,0.054,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,58.885714285714286,0.007781488549618321
46,2,34,6,3,1,3499.0,1759,1740.0,0.635,3972,67,0.558,0.503,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,59.28358208955224,0.010533547907897994
60,0,48,5,1,3,1438.3,0,1438.3,0.653,4104,83,0.729,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,49.44578313253012,0.012944590398853597
40,2,28,6,3,3,18295.0,0,18295.0,0.625,4827,70,0.75,0.0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,68.95714285714286,0.008934041249744742
39,1,29,4,1,3,1568.0,995,573.0,0.908,4531,76,0.81,0.635,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,59.61842105263158,0.014978945083568482
57,2,36,3,0,1,2712.0,1445,1267.0,0.819,4520,79,0.881,0.533,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,57.21518987341772,0.014068493150684931
48,5,41,5,3,1,34516.0,2517,31999.0,0.553,2260,50,0.786,0.073,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,45.2,0.01196969696969697
55,5,49,6,2,1,2177.0,1472,705.0,0.787,5228,77,0.674,0.676,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,67.8961038961039,0.011422997172478794
44,2,34,3,3,1,2296.0,0,2296.0,0.749,5108,87,0.74,0.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,58.71264367816092,0.012543407122232916
43,3,35,5,3,3,2435.0,1595,840.0,0.691,5268,88,0.66,0.655,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,59.86363636363637,0.011353248693054516
51,3,41,5,3,3,1495.0,691,804.0,0.705,2552,42,0.556,0.462,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,60.76190476190476,0.011414803392444101
41,3,26,3,2,2,9220.0,0,9220.0,0.733,2276,32,0.6,0.0,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,71.125,0.010162911611785095
52,2,40,3,4,2,23128.0,1958,21170.0,0.604,2050,35,0.667,0.085,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,58.57142857142857,0.010139088729016787
47,2,37,3,0,1,4254.0,1204,3050.0,0.538,5385,93,0.691,0.283,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,57.903225806451616,0.009133625410733844
47,3,42,1,5,3,14897.0,0,14897.0,0.489,2164,53,0.606,0.0,1,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,40.83018867924528,0.011690121786197565
54,2,36,3,2,2,3554.0,0,3554.0,0.929,4121,82,0.783,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,50.25609756097561,0.018124672852724243
34,2,13,6,2,2,1798.0,833,965.0,0.882,4551,84,0.787,0.463,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,54.17857142857143,0.015984466019417474
44,2,34,3,2,1,2429.0,1687,742.0,0.766,4122,74,0.85,0.695,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,55.7027027027027,0.013509056244041945
46,4,39,3,1,1,2477.0,1480,997.0,0.826,5138,77,0.974,0.597,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,66.72727272727273,0.012195973154362414
36,2,36,3,2,1,14304.0,699,13605.0,0.549,4746,73,0.521,0.049,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,65.01369863013699,0.008316455696202532
30,0,36,5,1,1,1536.0,801,735.0,0.944,3904,74,0.897,0.521,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,52.75675675675676,0.01756058320764203
39,3,34,4,3,2,15370.0,686,14684.0,0.81,4106,71,1.029,0.045,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,57.83098591549296,0.013768254728273881
45,4,39,5,1,2,23981.0,1684,22297.0,0.736,4141,73,0.521,0.07,0,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,56.726027397260275,0.012749881347887992
42,3,38,5,1,1,6318.0,1397,4921.0,0.517,4166,86,0.755,0.221,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,48.44186046511628,0.010456726246472248
32,1,13,5,1,3,3558.0,816,2742.0,0.77,4878,71,0.578,0.229,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,68.70422535211267,0.011046676096181048
56,4,44,5,3,3,1677.0,0,1677.0,0.835,2477,45,0.324,0.0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,55.044444444444444,0.01489888977002379
53,4,47,3,2,2,2734.0,2085,649.0,0.764,4064,66,0.784,0.763,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,61.57575757575758,0.012209200968523003
52,2,36,5,3,1,2396.0,1663,733.0,0.645,4569,70,0.667,0.694,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,65.27142857142857,0.009732701013149386
45,4,35,5,2,3,9852.0,2277,7575.0,0.831,3813,71,0.614,0.231,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,53.70422535211268,0.015190782698249226
49,4,30,5,3,3,1579.0,900,679.0,0.592,4354,70,0.707,0.57,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,62.2,0.009367088607594935
44,3,37,3,2,3,1900.0,0,1900.0,0.864,2298,45,0.452,0.0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,51.06666666666667,0.016594110115236874
42,2,28,6,2,1,1820.0,0,1820.0,0.658,4592,67,0.811,0.0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,68.53731343283582,0.009462545610646063
58,1,39,5,1,1,2406.0,0,2406.0,1.016,4450,73,0.698,0.0,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,60.95890410958904,0.0163979659518019
60,0,47,5,1,3,4541.0,1037,3504.0,0.825,2829,44,0.467,0.228,1,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,64.29545454545455,0.012634876435781412
51,4,43,6,3,2,3124.0,2517,607.0,0.635,4716,68,0.581,0.806,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,69.3529411764706,0.00902591973244147
44,2,26,6,3,1,2240.0,1664,576.0,0.691,4399,80,0.6,0.743,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,54.9875,0.012342040634070104
43,4,31,4,1,3,1773.0,882,891.0,0.68,5400,84,0.615,0.497,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,64.28571428571429,0.010415754923413567
27,0,36,3,2,2,1674.0,752,922.0,0.963,4513,57,0.966,0.449,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,79.17543859649123,0.012011159737417941
46,4,39,4,3,3,3257.0,0,3257.0,0.757,4042,85,0.848,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,47.55294117647059,0.015591228495275018
48,3,36,4,2,3,32611.0,1718,30893.0,0.971,3916,61,0.605,0.053,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,64.19672131147541,0.014893386975106863
47,3,38,5,1,2,3027.0,1671,1356.0,0.934,3912,77,0.925,0.552,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50.8051948051948,0.018029079969917275
45,3,35,4,3,3,4210.0,0,4210.0,1.027,4175,58,0.933,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,71.98275862068965,0.01407181667847862
46,3,27,5,2,3,10931.0,2297,8634.0,0.639,4802,73,0.872,0.21,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,65.78082191780823,0.009568615384615384
55,3,43,5,1,3,34516.0,0,34516.0,0.813,4131,66,0.61,0.0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,62.59090909090909,0.01278484631879914
51,0,36,3,2,1,2637.0,1009,1628.0,0.574,4525,83,0.729,0.383,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,54.51807228915663,0.010338975694444443
42,4,33,4,2,2,2899.0,1952,947.0,0.667,4906,94,0.679,0.673,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,52.191489361702125,0.012539600000000001
40,2,26,3,2,3,1438.3,0,1438.3,0.634,4776,82,0.673,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,58.24390243902439,0.010701523260601071
65,0,56,6,1,3,1573.0,653,920.0,0.71,3349,77,0.674,0.415,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,43.493506493506494,0.015957384705195563
49,3,37,4,2,1,6184.0,0,6184.0,0.476,1756,49,0.324,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,35.83673469387755,0.012921883656509694
51,0,35,5,1,2,34516.0,2332,32184.0,0.8,4587,82,0.745,0.068,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,55.9390243902439,0.014050117798243736
56,3,47,4,1,2,1822.0,1118,704.0,0.896,4576,78,0.529,0.614,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,58.666666666666664,0.015016759776536314
41,2,29,6,3,0,2701.0,1839,862.0,0.765,4406,80,0.778,0.681,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,55.075,0.013642443156486847
47,1,41,6,3,2,3654.0,0,3654.0,0.63,1998,44,0.467,0.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,45.40909090909091,0.01357492654260529
37,3,31,6,3,3,2626.0,1736,890.0,0.786,4714,93,0.788,0.661,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,50.68817204301075,0.015206573746619514
48,1,36,4,3,3,1438.3,812,626.3,0.667,3868,80,0.702,0.565,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,48.35,0.013515704154002026
46,4,42,4,0,3,13376.0,1633,11743.0,0.98,4515,63,1.172,0.122,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,71.66666666666667,0.013486238532110091
55,3,42,3,3,2,31636.0,2517,29119.0,0.718,4231,68,1.061,0.08,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,62.220588235294116,0.011357059781344499
36,1,26,5,2,2,3453.0,2517,936.0,0.585,4386,68,0.789,0.729,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,64.5,0.008931297709923663
44,3,38,4,2,3,3889.0,2517,1372.0,0.405,1718,37,0.276,0.647,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,46.432432432432435,0.008538461538461538
47,4,36,6,2,3,2216.0,1800,416.0,0.751,4711,83,0.694,0.812,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,56.75903614457831,0.013002294534835212
46,2,38,4,5,2,11434.0,0,11434.0,0.84,4520,83,0.844,0.0,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,54.45783132530121,0.015146643493373885
43,5,34,5,1,3,3146.0,808,2338.0,0.711,4149,66,0.784,0.257,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,62.86363636363637,0.011133096085409251
46,3,36,6,3,3,2790.0,2185,605.0,0.671,3392,86,0.755,0.783,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,39.44186046511628,0.016591719378953422
57,4,36,3,6,3,4396.0,834,3562.0,0.66,4826,88,0.913,0.19,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,54.84090909090909,0.01181929181929182
62,0,50,5,2,2,14314.0,656,13658.0,0.822,4355,70,0.667,0.046,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,62.214285714285715,0.013003389830508473
47,2,30,4,3,2,1889.0,0,1889.0,0.874,2479,46,0.533,0.0,1,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,53.891304347826086,0.015922376237623763
39,1,31,5,2,1,1862.0,726,1136.0,0.63,5105,79,1.026,0.39,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,64.62025316455696,0.009600694444444445
53,0,39,5,2,2,2875.0,1671,1204.0,0.923,4399,88,0.692,0.581,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,49.98863636363637,0.018102072654334743
49,3,36,4,2,2,1763.0,0,1763.0,0.896,2813,43,0.536,0.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,65.4186046511628,0.013490196078431372
46,5,33,3,1,1,1438.3,883,555.3,0.708,4474,63,0.853,0.614,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,71.01587301587301,0.009831165968701785
39,1,35,5,1,1,2623.0,2121,502.0,0.722,4078,70,0.795,0.809,0,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,58.25714285714286,0.012184185149469623
58,2,53,3,0,2,1944.0,0,1944.0,0.613,2412,40,0.481,0.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,60.3,0.01
43,3,36,6,4,3,1438.3,0,1438.3,0.747,2116,38,0.583,0.0,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,55.68421052631579,0.013178272980501393
39,1,34,3,1,1,2884.0,2517,367.0,0.693,4809,87,0.74,0.873,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,55.275862068965516,0.012314338235294117
44,1,36,3,3,2,2936.0,1297,1639.0,0.556,4509,70,0.795,0.442,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,64.41428571428571,0.00849967241755842
42,3,23,5,3,2,5791.0,2517,3274.0,0.69,2516,64,0.641,0.435,1,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,39.3125,0.01711627906976744
65,0,36,4,0,1,1438.3,682,756.3,0.713,4427,63,1.172,0.474,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,70.26984126984127,0.01000423162583519
55,4,44,3,1,1,1912.0,0,1912.0,0.783,4666,98,0.719,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,47.61224489795919,0.01610705289672544
31,2,25,5,3,1,3288.0,2495,793.0,0.805,4370,83,0.886,0.759,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,52.65060240963855,0.015004491354143275
